version	flags	bench	param	threads	avg	min	max	var
2009-07-07 15:05		perfect-square	4	16	6.403	0.59	20.4	24.413161
2009-07-07 15:05		queens	1000	1	0.03	0.03	0.03	4.33334237487128e-34
2009-07-07 15:05		queens	1000	2	0.03	0.03	0.03	4.33334237487128e-34
2009-07-07 15:05		queens	1000	4	0.03	0.03	0.03	4.33334237487128e-34
2009-07-07 15:05		queens	1000	8	0.04	0.04	0.04	1.92592994438724e-34
2009-07-07 15:05		queens	1000	16	0.042	0.04	0.05	1.6e-05
2009-07-07 15:05		queens	2000	1	0.110666666666667	0.11	0.12	6.22222222222221e-06
2009-07-07 15:05		queens	2000	2	0.11	0.11	0.11	7.70371977754894e-34
2009-07-07 15:05		queens	2000	4	0.111666666666667	0.11	0.12	1.38888888888889e-05
2009-07-07 15:05		queens	2000	8	0.119333333333333	0.11	0.12	6.22222222222222e-06
2009-07-07 15:05		queens	2000	16	0.122333333333333	0.12	0.13	1.78888888888889e-05
2009-07-07 15:05		queens	4000	1	0.426	0.41	0.44	7.06666666666668e-05
2009-07-07 15:05		queens	4000	2	0.421666666666667	0.41	0.43	3.3888888888889e-05
2009-07-07 15:05		queens	4000	4	0.420333333333333	0.41	0.43	2.98888888888889e-05
2009-07-07 15:05		queens	4000	8	0.423333333333333	0.42	0.43	2.22222222222223e-05
2009-07-07 15:05		queens	4000	16	0.429333333333333	0.42	0.44	1.28888888888889e-05
2009-07-07 15:05		queens	5000	1	0.662	0.65	0.68	6.93333333333335e-05
2009-07-07 15:05		queens	5000	2	0.654	0.64	0.66	4.40000000000001e-05
2009-07-07 15:05		queens	5000	4	0.654666666666667	0.64	0.67	5.15555555555556e-05
2009-07-07 15:05		queens	5000	8	0.654666666666667	0.64	0.66	3.82222222222223e-05
2009-07-07 15:05		queens	5000	16	0.660666666666667	0.65	0.67	3.95555555555556e-05
2009-07-07 15:05		queens	6000	1	0.941	0.93	0.97	0.000128999999999999
2009-07-07 15:05		queens	6000	2	0.933333333333333	0.92	0.95	5.5555555555555e-05
2009-07-07 15:05		queens	6000	4	0.933333333333334	0.91	0.95	0.000108888888888888
2009-07-07 15:05		queens	6000	8	0.933333333333333	0.92	0.94	3.5555555555555e-05
2009-07-07 15:05		queens	6000	16	0.94	0.93	0.95	3.3333333333333e-05
